nba_player_id,nba_player_url,college_player_id,college_url,birthday,height_inches,weight_lb,recruiting_year,recruiting_rank,scrape_status,error
abrinal01,https://www.basketball-reference.com/players/a/abrinal01.html,,,1993-08-01,78.0,200.0,,,ok,
bakerro01,https://www.basketball-reference.com/players/b/bakerro01.html,ron-baker-1,https://www.sports-reference.com/cbb/players/ron-baker-1.html,1993-03-30,76.0,220.0,,,ok,
baldwwa01,https://www.basketball-reference.com/players/b/baldwwa01.html,wade-baldwin-1,https://www.sports-reference.com/cbb/players/wade-baldwin-1.html,1996-03-29,76.0,200.0,,,ok,
beaslma01,https://www.basketball-reference.com/players/b/beaslma01.html,malik-beasley-1,https://www.sports-reference.com/cbb/players/malik-beasley-1.html,1996-11-26,76.0,187.0,2015.0,37.0,ok,
bembrde01,https://www.basketball-reference.com/players/b/bembrde01.html,deandre-bembry-1,https://www.sports-reference.com/cbb/players/deandre-bembry-1.html,1994-07-04,77.0,210.0,,,ok,
bendedr01,https://www.basketball-reference.com/players/b/bendedr01.html,,,1997-11-17,84.0,249.0,,,ok,
bentibe01,https://www.basketball-reference.com/players/b/bentibe01.html,ben-bentil-1,https://www.sports-reference.com/cbb/players/ben-bentil-1.html,1995-03-29,81.0,235.0,,,ok,
bertada01,https://www.basketball-reference.com/players/b/bertada01.html,,,1992-11-12,82.0,225.0,,,ok,
bolomjo01,https://www.basketball-reference.com/players/b/bolomjo01.html,joel-bolomboy-1,https://www.sports-reference.com/cbb/players/joel-bolomboy-1.html,1994-01-28,81.0,235.0,,,ok,
brogdma01,https://www.basketball-reference.com/players/b/brogdma01.html,malcolm-brogdon-1,https://www.sports-reference.com/cbb/players/malcolm-brogdon-1.html,1992-12-11,76.0,229.0,2011.0,94.0,ok,
brownbo02,https://www.basketball-reference.com/players/b/brownbo02.html,bobby-brown-1,https://www.sports-reference.com/cbb/players/bobby-brown-1.html,1984-09-24,74.0,175.0,,,ok,
brownja02,https://www.basketball-reference.com/players/b/brownja02.html,jaylen-brown-1,https://www.sports-reference.com/cbb/players/jaylen-brown-1.html,1996-10-24,78.0,223.0,2015.0,3.0,ok,
brussni01,https://www.basketball-reference.com/players/b/brussni01.html,,,1993-03-02,80.0,195.0,,,ok,
chrisma01,https://www.basketball-reference.com/players/c/chrisma01.html,marquese-chriss-1,https://www.sports-reference.com/cbb/players/marquese-chriss-1.html,1997-07-02,81.0,240.0,2015.0,52.0,ok,
chrisse01,https://www.basketball-reference.com/players/c/chrisse01.html,semaj-christon-1,https://www.sports-reference.com/cbb/players/semaj-christon-1.html,1992-11-01,75.0,190.0,2012.0,49.0,ok,
cookqu01,https://www.basketball-reference.com/players/c/cookqu01.html,quinn-cook-1,https://www.sports-reference.com/cbb/players/quinn-cook-1.html,1993-03-23,73.0,180.0,2011.0,31.0,ok,
davisde01,https://www.basketball-reference.com/players/d/davisde01.html,deyonta-davis-1,https://www.sports-reference.com/cbb/players/deyonta-davis-1.html,1996-12-02,81.0,237.0,2015.0,26.0,ok,
delanma01,https://www.basketball-reference.com/players/d/delanma01.html,malcolm-delaney-1,https://www.sports-reference.com/cbb/players/malcolm-delaney-1.html,1989-03-11,75.0,190.0,,,ok,
diallch01,https://www.basketball-reference.com/players/d/diallch01.html,cheick-diallo-1,https://www.sports-reference.com/cbb/players/cheick-diallo-1.html,1996-09-13,80.0,219.0,2015.0,6.0,ok,
dunnkr01,https://www.basketball-reference.com/players/d/dunnkr01.html,kris-dunn-1,https://www.sports-reference.com/cbb/players/kris-dunn-1.html,1994-03-18,75.0,205.0,2012.0,20.0,ok,
ellenhe01,https://www.basketball-reference.com/players/e/ellenhe01.html,henry-ellenson-1,https://www.sports-reference.com/cbb/players/henry-ellenson-1.html,1997-01-13,82.0,240.0,2015.0,9.0,ok,
embiijo01,https://www.basketball-reference.com/players/e/embiijo01.html,joel-embiid-1,https://www.sports-reference.com/cbb/players/joel-embiid-1.html,1994-03-16,84.0,280.0,2013.0,16.0,ok,
feldeka01,https://www.basketball-reference.com/players/f/feldeka01.html,kahlil-felder-1,https://www.sports-reference.com/cbb/players/kahlil-felder-1.html,1995-03-29,69.0,176.0,,,ok,
ferreyo01,https://www.basketball-reference.com/players/f/ferreyo01.html,kevin-ferrell-1,https://www.sports-reference.com/cbb/players/kevin-ferrell-1.html,1993-05-09,72.0,178.0,2012.0,25.0,ok,
finnedo01,https://www.basketball-reference.com/players/f/finnedo01.html,dorian-finney-smith-1,https://www.sports-reference.com/cbb/players/dorian-finney-smith-1.html,1993-05-04,79.0,220.0,2011.0,22.0,ok,
forbebr01,https://www.basketball-reference.com/players/f/forbebr01.html,bryn-forbes-1,https://www.sports-reference.com/cbb/players/bryn-forbes-1.html,1993-07-23,74.0,205.0,,,ok,
garinpa01,https://www.basketball-reference.com/players/g/garinpa01.html,patricio-garino-1,https://www.sports-reference.com/cbb/players/patricio-garino-1.html,1993-05-17,78.0,210.0,,,ok,
gbinimi01,https://www.basketball-reference.com/players/g/gbinimi01.html,michael-gbinije-1,https://www.sports-reference.com/cbb/players/michael-gbinije-1.html,1992-06-05,79.0,200.0,2011.0,28.0,ok,
georgma01,https://www.basketball-reference.com/players/g/georgma01.html,marcus-georges-hunt-1,https://www.sports-reference.com/cbb/players/marcus-georges-hunt-1.html,1994-03-28,77.0,226.0,2012.0,91.0,ok,
gibsojo01,https://www.basketball-reference.com/players/g/gibsojo01.html,jonathan-gibson-1,https://www.sports-reference.com/cbb/players/jonathan-gibson-1.html,1987-11-08,74.0,185.0,,,ok,
grahatr01,https://www.basketball-reference.com/players/g/grahatr01.html,treveon-graham-1,https://www.sports-reference.com/cbb/players/treveon-graham-1.html,1993-10-28,77.0,219.0,,,ok,
hammoaj01,https://www.basketball-reference.com/players/h/hammoaj01.html,aj-hammons-1,https://www.sports-reference.com/cbb/players/aj-hammons-1.html,1992-08-27,84.0,260.0,2012.0,75.0,ok,
harrian01,https://www.basketball-reference.com/players/h/harrian01.html,andrew-harrison-1,https://www.sports-reference.com/cbb/players/andrew-harrison-1.html,1994-10-28,78.0,213.0,2013.0,5.0,ok,
hernaju01,https://www.basketball-reference.com/players/h/hernaju01.html,,,1995-09-28,81.0,214.0,,,ok,
hernawi01,https://www.basketball-reference.com/players/h/hernawi01.html,,,1994-05-27,83.0,250.0,,,ok,
hieldbu01,https://www.basketball-reference.com/players/h/hieldbu01.html,buddy-hield-1,https://www.sports-reference.com/cbb/players/buddy-hield-1.html,1992-12-17,76.0,220.0,,,ok,
houseda01,https://www.basketball-reference.com/players/h/houseda01.html,danuel-house-1,https://www.sports-reference.com/cbb/players/danuel-house-1.html,1993-06-07,78.0,220.0,2012.0,29.0,ok,
ingrabr01,https://www.basketball-reference.com/players/i/ingrabr01.html,brandon-ingram-1,https://www.sports-reference.com/cbb/players/brandon-ingram-1.html,1997-09-02,80.0,190.0,2015.0,4.0,ok,
jacksde01,https://www.basketball-reference.com/players/j/jacksde01.html,demetrius-jackson-2,https://www.sports-reference.com/cbb/players/demetrius-jackson-2.html,1994-09-07,73.0,201.0,2013.0,33.0,ok,
jackspi01,https://www.basketball-reference.com/players/j/jackspi01.html,pierre-jackson-1,https://www.sports-reference.com/cbb/players/pierre-jackson-1.html,1991-08-29,70.0,180.0,,,ok,
johnsbr02,https://www.basketball-reference.com/players/j/johnsbr02.html,brice-johnson-1,https://www.sports-reference.com/cbb/players/brice-johnson-1.html,1994-06-27,82.0,230.0,2012.0,40.0,ok,
jonesda03,https://www.basketball-reference.com/players/j/jonesda03.html,damian-jones-1,https://www.sports-reference.com/cbb/players/damian-jones-1.html,1995-06-30,82.0,245.0,2013.0,82.0,ok,
jonesde02,https://www.basketball-reference.com/players/j/jonesde02.html,derrick-jonesjr-1,https://www.sports-reference.com/cbb/players/derrick-jonesjr-1.html,1997-02-15,78.0,210.0,2015.0,43.0,ok,
kuzmimi01,https://www.basketball-reference.com/players/k/kuzmimi01.html,,,1989-10-19,81.0,215.0,,,ok,
labissk01,https://www.basketball-reference.com/players/l/labissk01.html,skal-labissiere-1,https://www.sports-reference.com/cbb/players/skal-labissiere-1.html,1996-03-18,82.0,235.0,2015.0,2.0,ok,
laproni01,https://www.basketball-reference.com/players/l/laproni01.html,,,1990-01-31,76.0,180.0,,,ok,
laymaja01,https://www.basketball-reference.com/players/l/laymaja01.html,jake-layman-1,https://www.sports-reference.com/cbb/players/jake-layman-1.html,1994-03-07,80.0,209.0,2012.0,67.0,ok,
leverca01,https://www.basketball-reference.com/players/l/leverca01.html,caris-levert-1,https://www.sports-reference.com/cbb/players/caris-levert-1.html,1994-08-25,79.0,205.0,,,ok,
longsh01,https://www.basketball-reference.com/players/l/longsh01.html,shawn-long-1,https://www.sports-reference.com/cbb/players/shawn-long-1.html,1993-01-29,81.0,255.0,,,ok,
luwawti01,https://www.basketball-reference.com/players/l/luwawti01.html,,,1995-05-09,79.0,210.0,,,ok,
makerth01,https://www.basketball-reference.com/players/m/makerth01.html,,,1997-02-25,84.0,221.0,2015.0,73.0,ok,
mccawpa01,https://www.basketball-reference.com/players/m/mccawpa01.html,patrick-mccaw-1,https://www.sports-reference.com/cbb/players/patrick-mccaw-1.html,1995-10-25,79.0,181.0,,,ok,
mcclesh01,https://www.basketball-reference.com/players/m/mcclesh01.html,sheldon-mcclellan-1,https://www.sports-reference.com/cbb/players/sheldon-mcclellan-1.html,1992-12-21,78.0,200.0,2011.0,48.0,ok,
mcgruro01,https://www.basketball-reference.com/players/m/mcgruro01.html,rodney-mcgruder-1,https://www.sports-reference.com/cbb/players/rodney-mcgruder-1.html,1991-07-29,76.0,205.0,,,ok,
murrade01,https://www.basketball-reference.com/players/m/murrade01.html,dejounte-murray-1,https://www.sports-reference.com/cbb/players/dejounte-murray-1.html,1996-09-19,76.0,180.0,2015.0,45.0,ok,
murraja01,https://www.basketball-reference.com/players/m/murraja01.html,jamal-murray-1,https://www.sports-reference.com/cbb/players/jamal-murray-1.html,1997-02-23,76.0,215.0,2015.0,71.0,ok,
ndourma01,https://www.basketball-reference.com/players/n/ndourma01.html,maurice-ndour-1,https://www.sports-reference.com/cbb/players/maurice-ndour-1.html,1992-06-18,81.0,200.0,,,ok,
niangge01,https://www.basketball-reference.com/players/n/niangge01.html,georges-niang-1,https://www.sports-reference.com/cbb/players/georges-niang-1.html,1993-06-17,78.0,230.0,2012.0,71.0,ok,
nwabada01,https://www.basketball-reference.com/players/n/nwabada01.html,david-nwaba-1,https://www.sports-reference.com/cbb/players/david-nwaba-1.html,1993-01-14,77.0,219.0,,,ok,
ochefda01,https://www.basketball-reference.com/players/o/ochefda01.html,daniel-ochefu-1,https://www.sports-reference.com/cbb/players/daniel-ochefu-1.html,1993-12-15,83.0,245.0,2012.0,44.0,ok,
onuakch01,https://www.basketball-reference.com/players/o/onuakch01.html,chinanu-onuaku-1,https://www.sports-reference.com/cbb/players/chinanu-onuaku-1.html,1996-11-01,82.0,245.0,2014.0,64.0,ok,
papagge01,https://www.basketball-reference.com/players/p/papagge01.html,,,1997-07-03,85.0,240.0,,,ok,
paytoga02,https://www.basketball-reference.com/players/p/paytoga02.html,gary-payton-2,https://www.sports-reference.com/cbb/players/gary-payton-2.html,1992-12-01,74.0,195.0,,,ok,
plumlma02,https://www.basketball-reference.com/players/p/plumlma02.html,marshall-plumlee-1,https://www.sports-reference.com/cbb/players/marshall-plumlee-1.html,1992-07-14,84.0,250.0,2011.0,61.0,ok,
poeltja01,https://www.basketball-reference.com/players/p/poeltja01.html,jakob-poeltl-1,https://www.sports-reference.com/cbb/players/jakob-poeltl-1.html,1995-10-15,84.0,253.0,,,ok,
poythal01,https://www.basketball-reference.com/players/p/poythal01.html,alex-poythress-1,https://www.sports-reference.com/cbb/players/alex-poythress-1.html,1993-09-06,81.0,235.0,2012.0,8.0,ok,
princta02,https://www.basketball-reference.com/players/p/princta02.html,taurean-prince-1,https://www.sports-reference.com/cbb/players/taurean-prince-1.html,1994-03-22,78.0,218.0,,,ok,
quartti01,https://www.basketball-reference.com/players/q/quartti01.html,tim-quarterman-1,https://www.sports-reference.com/cbb/players/tim-quarterman-1.html,1994-10-27,78.0,190.0,2013.0,74.0,ok,
randlch01,https://www.basketball-reference.com/players/r/randlch01.html,chasson-randle-1,https://www.sports-reference.com/cbb/players/chasson-randle-1.html,1993-02-05,74.0,185.0,2011.0,63.0,ok,
richama01,https://www.basketball-reference.com/players/r/richama01.html,malachi-richardson-1,https://www.sports-reference.com/cbb/players/malachi-richardson-1.html,1996-01-05,78.0,205.0,2015.0,29.0,ok,
rodrise01,https://www.basketball-reference.com/players/r/rodrise01.html,,,1986-06-12,75.0,176.0,,,ok,
sabondo01,https://www.basketball-reference.com/players/s/sabondo01.html,domantas-sabonis-1,https://www.sports-reference.com/cbb/players/domantas-sabonis-1.html,1996-05-03,82.0,240.0,2014.0,92.0,ok,
saricda01,https://www.basketball-reference.com/players/s/saricda01.html,,,1994-04-08,82.0,225.0,,,ok,
satorto01,https://www.basketball-reference.com/players/s/satorto01.html,,,1991-10-30,79.0,210.0,,,ok,
seldewa01,https://www.basketball-reference.com/players/s/seldewa01.html,wayne-selden-1,https://www.sports-reference.com/cbb/players/wayne-selden-1.html,1994-09-30,76.0,232.0,2013.0,13.0,ok,
siakapa01,https://www.basketball-reference.com/players/s/siakapa01.html,pascal-siakam-1,https://www.sports-reference.com/cbb/players/pascal-siakam-1.html,1994-04-02,80.0,245.0,,,ok,
stonedi01,https://www.basketball-reference.com/players/s/stonedi01.html,diamond-stone-1,https://www.sports-reference.com/cbb/players/diamond-stone-1.html,1997-02-10,83.0,255.0,2015.0,7.0,ok,
taylois01,https://www.basketball-reference.com/players/t/taylois01.html,isaiah-taylor-1,https://www.sports-reference.com/cbb/players/isaiah-taylor-1.html,1994-07-11,75.0,170.0,,,ok,
tobeymi01,https://www.basketball-reference.com/players/t/tobeymi01.html,mike-tobey-1,https://www.sports-reference.com/cbb/players/mike-tobey-1.html,1994-10-10,84.0,260.0,2012.0,92.0,ok,
ulisty01,https://www.basketball-reference.com/players/u/ulisty01.html,tyler-ulis-1,https://www.sports-reference.com/cbb/players/tyler-ulis-1.html,1996-01-05,70.0,160.0,2014.0,18.0,ok,
uthofja01,https://www.basketball-reference.com/players/u/uthofja01.html,jarrod-uthoff-1,https://www.sports-reference.com/cbb/players/jarrod-uthoff-1.html,1993-05-19,81.0,220.0,,,ok,
valende01,https://www.basketball-reference.com/players/v/valende01.html,denzel-valentine-1,https://www.sports-reference.com/cbb/players/denzel-valentine-1.html,1993-11-16,76.0,220.0,2012.0,88.0,ok,
vanvlfr01,https://www.basketball-reference.com/players/v/vanvlfr01.html,fred-van-vleet-1,https://www.sports-reference.com/cbb/players/fred-van-vleet-1.html,1994-02-25,72.0,197.0,,,ok,
whiteis01,https://www.basketball-reference.com/players/w/whiteis01.html,isaiah-whitehead-1,https://www.sports-reference.com/cbb/players/isaiah-whitehead-1.html,1995-03-08,76.0,213.0,2014.0,14.0,ok,
whiteok01,https://www.basketball-reference.com/players/w/whiteok01.html,okaro-white-1,https://www.sports-reference.com/cbb/players/okaro-white-1.html,1992-08-13,80.0,205.0,2010.0,43.0,ok,
willitr02,https://www.basketball-reference.com/players/w/willitr02.html,troy-williams-2,https://www.sports-reference.com/cbb/players/troy-williams-2.html,1994-12-30,79.0,218.0,2013.0,51.0,ok,
wiltjky01,https://www.basketball-reference.com/players/w/wiltjky01.html,kyle-wiltjer-1,https://www.sports-reference.com/cbb/players/kyle-wiltjer-1.html,1992-10-20,82.0,240.0,2011.0,19.0,ok,
zimmest01,https://www.basketball-reference.com/players/z/zimmest01.html,stephen-zimmermanjr-1,https://www.sports-reference.com/cbb/players/stephen-zimmermanjr-1.html,1996-09-09,84.0,240.0,2015.0,10.0,ok,
zipsepa01,https://www.basketball-reference.com/players/z/zipsepa01.html,,,1994-02-18,80.0,226.0,,,ok,
zubaciv01,https://www.basketball-reference.com/players/z/zubaciv01.html,,,1997-03-18,84.0,240.0,,,ok,
adebaba01,https://www.basketball-reference.com/players/a/adebaba01.html,edrice-adebayo-1,https://www.sports-reference.com/cbb/players/edrice-adebayo-1.html,1997-07-18,81.0,255.0,2016.0,8.0,ok,
allenja01,https://www.basketball-reference.com/players/a/allenja01.html,jarrett-allen-1,https://www.sports-reference.com/cbb/players/jarrett-allen-1.html,1998-04-21,81.0,243.0,2016.0,15.0,ok,
allenka01,https://www.basketball-reference.com/players/a/allenka01.html,kadeem-allen-1,https://www.sports-reference.com/cbb/players/kadeem-allen-1.html,1993-01-15,73.0,200.0,,,ok,
anigbik01,https://www.basketball-reference.com/players/a/anigbik01.html,ike-anigbogu-1,https://www.sports-reference.com/cbb/players/ike-anigbogu-1.html,1998-10-17,81.0,252.0,2016.0,34.0,ok,
anunoog01,https://www.basketball-reference.com/players/a/anunoog01.html,og-anunoby-1,https://www.sports-reference.com/cbb/players/og-anunoby-1.html,1997-07-17,79.0,240.0,,,ok,
arcidry01,https://www.basketball-reference.com/players/a/arcidry01.html,ryan-arcidiacono-1,https://www.sports-reference.com/cbb/players/ryan-arcidiacono-1.html,1994-03-26,75.0,195.0,2012.0,55.0,ok,
artisja01,https://www.basketball-reference.com/players/a/artisja01.html,jamel-artis-1,https://www.sports-reference.com/cbb/players/jamel-artis-1.html,1993-01-12,79.0,213.0,,,ok,
bacondw01,https://www.basketball-reference.com/players/b/bacondw01.html,dwayne-bacon-1,https://www.sports-reference.com/cbb/players/dwayne-bacon-1.html,1995-08-30,78.0,221.0,2015.0,16.0,ok,
balllo01,https://www.basketball-reference.com/players/b/balllo01.html,lonzo-ball-1,https://www.sports-reference.com/cbb/players/lonzo-ball-1.html,1997-10-27,77.0,190.0,2016.0,3.0,ok,
belljo01,https://www.basketball-reference.com/players/b/belljo01.html,jordan-bell-1,https://www.sports-reference.com/cbb/players/jordan-bell-1.html,1995-01-07,80.0,216.0,2013.0,73.0,ok,
birchkh01,https://www.basketball-reference.com/players/b/birchkh01.html,khem-birch-1,https://www.sports-reference.com/cbb/players/khem-birch-1.html,1992-09-28,80.0,233.0,2011.0,11.0,ok,
birdja01,https://www.basketball-reference.com/players/b/birdja01.html,jabari-bird-1,https://www.sports-reference.com/cbb/players/jabari-bird-1.html,1994-07-03,78.0,198.0,2013.0,20.0,ok,
blakean01,https://www.basketball-reference.com/players/b/blakean01.html,antonio-blakeney-1,https://www.sports-reference.com/cbb/players/antonio-blakeney-1.html,1996-10-04,76.0,192.0,2015.0,15.0,ok,
bogdabo01,https://www.basketball-reference.com/players/b/bogdabo01.html,,,1992-08-18,77.0,225.0,,,ok,
bouchch01,https://www.basketball-reference.com/players/b/bouchch01.html,chris-boucher-1,https://www.sports-reference.com/cbb/players/chris-boucher-1.html,1993-01-11,80.0,200.0,,,ok,
bradlto01,https://www.basketball-reference.com/players/b/bradlto01.html,tony-bradley-1,https://www.sports-reference.com/cbb/players/tony-bradley-1.html,1998-01-08,82.0,248.0,2016.0,19.0,ok,
brookdi01,https://www.basketball-reference.com/players/b/brookdi01.html,dillon-brooks-1,https://www.sports-reference.com/cbb/players/dillon-brooks-1.html,1996-01-22,79.0,225.0,,,ok,
brownst02,https://www.basketball-reference.com/players/b/brownst02.html,sterling-brown-2,https://www.sports-reference.com/cbb/players/sterling-brown-2.html,1995-02-10,77.0,219.0,,,ok,
bryanth01,https://www.basketball-reference.com/players/b/bryanth01.html,thomas-bryant-1,https://www.sports-reference.com/cbb/players/thomas-bryant-1.html,1997-07-31,81.0,248.0,2015.0,25.0,ok,
carusal01,https://www.basketball-reference.com/players/c/carusal01.html,alex-caruso-1,https://www.sports-reference.com/cbb/players/alex-caruso-1.html,1994-02-28,77.0,186.0,2012.0,81.0,ok,
cavanty01,https://www.basketball-reference.com/players/c/cavanty01.html,tyler-cavanaugh-1,https://www.sports-reference.com/cbb/players/tyler-cavanaugh-1.html,1994-02-09,81.0,238.0,,,ok,
clavegi01,https://www.basketball-reference.com/players/c/clavegi01.html,gian-clavell-1,https://www.sports-reference.com/cbb/players/gian-clavell-1.html,1993-11-26,76.0,185.0,,,ok,
clevean01,https://www.basketball-reference.com/players/c/clevean01.html,antonius-cleveland-1,https://www.sports-reference.com/cbb/players/antonius-cleveland-1.html,1994-02-02,77.0,195.0,,,ok,
collijo01,https://www.basketball-reference.com/players/c/collijo01.html,john-collins-1,https://www.sports-reference.com/cbb/players/john-collins-1.html,1997-09-23,81.0,226.0,,,ok,
colliky01,https://www.basketball-reference.com/players/c/colliky01.html,kyle-collinsworth-1,https://www.sports-reference.com/cbb/players/kyle-collinsworth-1.html,1991-10-03,78.0,210.0,,,ok,
colliza01,https://www.basketball-reference.com/players/c/colliza01.html,zach-collins-1,https://www.sports-reference.com/cbb/players/zach-collins-1.html,1997-11-19,81.0,250.0,2016.0,28.0,ok,
cookech01,https://www.basketball-reference.com/players/c/cookech01.html,charles-cooke-1,https://www.sports-reference.com/cbb/players/charles-cooke-1.html,1994-07-01,77.0,196.0,,,ok,
costema01,https://www.basketball-reference.com/players/c/costema01.html,matt-costello-1,https://www.sports-reference.com/cbb/players/matt-costello-1.html,1993-08-05,82.0,240.0,2012.0,86.0,ok,
craigto01,https://www.basketball-reference.com/players/c/craigto01.html,torrey-craig-1,https://www.sports-reference.com/cbb/players/torrey-craig-1.html,1990-12-19,77.0,221.0,,,ok,
dorsety01,https://www.basketball-reference.com/players/d/dorsety01.html,tyler-dorsey-1,https://www.sports-reference.com/cbb/players/tyler-dorsey-1.html,1996-02-18,76.0,180.0,2015.0,23.0,ok,
dotsoda01,https://www.basketball-reference.com/players/d/dotsoda01.html,damyean-dotson-1,https://www.sports-reference.com/cbb/players/damyean-dotson-1.html,1994-05-06,77.0,210.0,,,ok,
doylemi01,https://www.basketball-reference.com/players/d/doylemi01.html,milton-doyle-1,https://www.sports-reference.com/cbb/players/milton-doyle-1.html,1993-10-31,76.0,180.0,,,ok,
doziepj01,https://www.basketball-reference.com/players/d/doziepj01.html,pj-dozier-1,https://www.sports-reference.com/cbb/players/pj-dozier-1.html,1996-10-25,78.0,212.0,2015.0,24.0,ok,
evansja01,https://www.basketball-reference.com/players/e/evansja01.html,jawun-evans-1,https://www.sports-reference.com/cbb/players/jawun-evans-1.html,1996-07-26,72.0,190.0,2015.0,27.0,ok,
fergute01,https://www.basketball-reference.com/players/f/fergute01.html,,,1998-05-17,78.0,190.0,2016.0,12.0,ok,
foxde01,https://www.basketball-reference.com/players/f/foxde01.html,deaaron-fox-1,https://www.sports-reference.com/cbb/players/deaaron-fox-1.html,1997-12-20,75.0,185.0,2016.0,6.0,ok,
fultzma01,https://www.basketball-reference.com/players/f/fultzma01.html,markelle-fultz-1,https://www.sports-reference.com/cbb/players/markelle-fultz-1.html,1998-05-29,76.0,209.0,2016.0,5.0,ok,
grayjo01,https://www.basketball-reference.com/players/g/grayjo01.html,josh-gray-1,https://www.sports-reference.com/cbb/players/josh-gray-1.html,1993-09-09,72.0,180.0,,,ok,
hamilda02,https://www.basketball-reference.com/players/h/hamilda02.html,daniel-hamilton-1,https://www.sports-reference.com/cbb/players/daniel-hamilton-1.html,1995-08-08,79.0,195.0,2014.0,17.0,ok,
harrish01,https://www.basketball-reference.com/players/h/harrish01.html,shaquille-harrison-1,https://www.sports-reference.com/cbb/players/shaquille-harrison-1.html,1993-10-06,76.0,195.0,,,ok,
hartjo01,https://www.basketball-reference.com/players/h/hartjo01.html,josh-hart-1,https://www.sports-reference.com/cbb/players/josh-hart-1.html,1995-03-06,77.0,215.0,2013.0,94.0,ok,
hayesni01,https://www.basketball-reference.com/players/h/hayesni01.html,nigel-hayes-1,https://www.sports-reference.com/cbb/players/nigel-hayes-1.html,1994-12-16,79.0,254.0,,,ok,
hearnre01,https://www.basketball-reference.com/players/h/hearnre01.html,reggie-hearn-1,https://www.sports-reference.com/cbb/players/reggie-hearn-1.html,1991-08-14,77.0,210.0,,,ok,
henrymy01,https://www.basketball-reference.com/players/h/henrymy01.html,myke-henry-1,https://www.sports-reference.com/cbb/players/myke-henry-1.html,1992-12-23,78.0,238.0,2011.0,66.0,ok,
hicksis01,https://www.basketball-reference.com/players/h/hicksis01.html,isaiah-hicks-1,https://www.sports-reference.com/cbb/players/isaiah-hicks-1.html,1994-07-24,81.0,230.0,2013.0,14.0,ok,
hollajo02,https://www.basketball-reference.com/players/h/hollajo02.html,john-holland-1,https://www.sports-reference.com/cbb/players/john-holland-1.html,1988-11-06,77.0,205.0,,,ok,
huntevi01,https://www.basketball-reference.com/players/h/huntevi01.html,vince-hunter-1,https://www.sports-reference.com/cbb/players/vince-hunter-1.html,1994-08-05,80.0,216.0,,,ok,
ingraan01,https://www.basketball-reference.com/players/i/ingraan01.html,andre-ingram-1,https://www.sports-reference.com/cbb/players/andre-ingram-1.html,1985-11-19,75.0,184.0,,,ok,
isaacjo01,https://www.basketball-reference.com/players/i/isaacjo01.html,jonathan-isaac-1,https://www.sports-reference.com/cbb/players/jonathan-isaac-1.html,1997-10-03,82.0,230.0,2016.0,7.0,ok,
iwundwe01,https://www.basketball-reference.com/players/i/iwundwe01.html,wesley-iwundu-1,https://www.sports-reference.com/cbb/players/wesley-iwundu-1.html,1994-12-20,78.0,195.0,,,ok,
jacksaa01,https://www.basketball-reference.com/players/j/jacksaa01.html,aaron-jackson-1,https://www.sports-reference.com/cbb/players/aaron-jackson-1.html,1986-05-06,75.0,183.0,,,ok,
jacksjo02,https://www.basketball-reference.com/players/j/jacksjo02.html,josh-jackson-2,https://www.sports-reference.com/cbb/players/josh-jackson-2.html,1997-02-10,80.0,207.0,2016.0,1.0,ok,
jacksju01,https://www.basketball-reference.com/players/j/jacksju01.html,justin-jackson-4,https://www.sports-reference.com/cbb/players/justin-jackson-4.html,1995-03-28,80.0,220.0,2014.0,9.0,ok,
jamesmi02,https://www.basketball-reference.com/players/j/jamesmi02.html,mike-james-2,https://www.sports-reference.com/cbb/players/mike-james-2.html,1990-08-18,73.0,175.0,,,ok,
johnsda04,https://www.basketball-reference.com/players/j/johnsda04.html,dakari-johnson-1,https://www.sports-reference.com/cbb/players/dakari-johnson-1.html,1995-09-22,84.0,255.0,2013.0,9.0,ok,
johnsom01,https://www.basketball-reference.com/players/j/johnsom01.html,omari-johnson-1,https://www.sports-reference.com/cbb/players/omari-johnson-1.html,1989-11-26,81.0,220.0,,,ok,
jonesja04,https://www.basketball-reference.com/players/j/jonesja04.html,jalen-jones-1,https://www.sports-reference.com/cbb/players/jalen-jones-1.html,1993-05-27,79.0,220.0,,,ok,
kennalu01,https://www.basketball-reference.com/players/k/kennalu01.html,luke-kennard-1,https://www.sports-reference.com/cbb/players/luke-kennard-1.html,1996-06-24,77.0,206.0,2015.0,21.0,ok,
klebima01,https://www.basketball-reference.com/players/k/klebima01.html,,,1992-01-29,82.0,240.0,,,ok,
korkmfu01,https://www.basketball-reference.com/players/k/korkmfu01.html,,,1997-07-24,79.0,202.0,,,ok,
kornelu01,https://www.basketball-reference.com/players/k/kornelu01.html,luke-kornet-1,https://www.sports-reference.com/cbb/players/luke-kornet-1.html,1995-07-15,85.0,250.0,,,ok,
kuzmaky01,https://www.basketball-reference.com/players/k/kuzmaky01.html,kyle-kuzma-1,https://www.sports-reference.com/cbb/players/kyle-kuzma-1.html,1995-07-24,80.0,221.0,,,ok,
leaftj01,https://www.basketball-reference.com/players/l/leaftj01.html,tj-leaf-1,https://www.sports-reference.com/cbb/players/tj-leaf-1.html,1997-04-30,82.0,222.0,2016.0,16.0,ok,
leeda03,https://www.basketball-reference.com/players/l/leeda03.html,damion-lee-1,https://www.sports-reference.com/cbb/players/damion-lee-1.html,1992-10-21,78.0,210.0,,,ok,
